0.000, 0.010, -0.000, 0.010, -2.274, 0.096, 0.000, 0.000, 0.073, 0.455, 0.010, -0.001, 0.096, 0.000, 0.000, 0.073, 0.545, -0.006
0.010, 0.020, -0.000, 0.020, -1.874, 0.096, 0.000, 0.000, 0.059, 0.293, 0.020, -0.045, 0.096, 0.000, 0.000, 0.059, 0.707, -0.226
0.020, 0.030, 0.000, 0.030, -1.575, 0.096, 0.000, 0.000, 0.049, 0.255, 0.030, -0.046, 0.096, 0.000, 0.000, 0.049, 0.745, -0.047
0.030, 0.040, 0.000, 0.040, -1.402, 0.096, 0.000, 0.000, 0.042, 0.233, 0.040, -0.088, 0.096, 0.000, 0.000, 0.042, 0.767, -0.348
0.040, 0.050, 0.000, 0.050, -1.156, 0.096, 0.000, 0.000, 0.037, 0.185, 0.050, -0.004, 0.096, 0.000, 0.000, 0.037, 0.815, 0.591
0.050, 0.060, 0.000, 0.060, -1.245, 0.096, 0.000, 0.000, 0.033, 0.225, 0.060, -0.223, 0.096, 0.000, 0.000, 0.033, 0.775, -1.990
0.060, 0.070, 0.000, 0.071, -1.143, 0.096, 0.000, 0.000, 0.030, 0.216, 0.070, -0.223, 0.096, 0.000, 0.000, 0.030, 0.784, -0.225
0.070, 0.080, 0.000, 0.082, -1.009, 0.096, 0.000, 0.000, 0.027, 0.201, 0.080, -0.174, 0.097, 0.000, 0.000, 0.028, 0.799, 0.331
0.080, 0.090, 0.000, 0.092, -0.931, 0.096, 0.000, 0.000, 0.025, 0.196, 0.090, -0.167, 0.097, 0.001, 0.001, 0.026, 0.804, -0.083
0.090, 0.100, 0.000, 0.103, -0.887, 0.096, 0.000, 0.000, 0.023, 0.194, 0.100, -0.184, 0.097, 0.001, 0.001, 0.024, 0.806, -0.377
0.100, 0.110, 0.000, 0.113, -0.800, 0.096, 0.000, 0.000, 0.022, 0.188, 0.111, -0.147, 0.098, 0.001, 0.001, 0.023, 0.812, 0.312
0.110, 0.120, 0.001, 0.124, -0.732, 0.096, 0.000, 0.000, 0.020, 0.184, 0.122, -0.124, 0.098, 0.002, 0.002, 0.022, 0.816, 0.182
0.120, 0.130, 0.001, 0.134, -0.664, 0.096, 0.000, 0.000, 0.019, 0.180, 0.135, -0.094, 0.099, 0.003, 0.003, 0.021, 0.820, 0.303
0.130, 0.140, 0.001, 0.145, -0.613, 0.096, 0.000, 0.000, 0.018, 0.178, 0.147, -0.076, 0.100, 0.003, 0.003, 0.021, 0.822, 0.161
0.140, 0.150, 0.001, 0.155, -0.608, 0.096, 0.000, 0.000, 0.017, 0.177, 0.152, -0.109, 0.101, 0.004, 0.004, 0.021, 0.823, -0.573
0.150, 0.160, 0.001, 0.165, -0.584, 0.096, 0.000, 0.000, 0.016, 0.176, 0.161, -0.115, 0.102, 0.005, 0.005, 0.020, 0.824, -0.204
0.160, 0.170, 0.001, 0.175, -0.552, 0.096, 0.000, 0.000, 0.016, 0.175, 0.172, -0.108, 0.103, 0.006, 0.006, 0.020, 0.825, -0.006
0.170, 0.180, 0.001, 0.185, -0.507, 0.096, 0.000, 0.000, 0.015, 0.174, 0.189, -0.081, 0.104, 0.007, 0.007, 0.021, 0.826, 0.292
0.180, 0.191, 0.001, 0.195, -0.492, 0.096, 0.000, 0.000, 0.015, 0.172, 0.196, -0.092, 0.105, 0.008, 0.008, 0.021, 0.828, -0.252
0.190, 0.201, 0.002, 0.206, -0.443, 0.096, 0.000, 0.000, 0.014, 0.171, 0.220, -0.053, 0.107, 0.009, 0.009, 0.022, 0.829, 0.480
0.200, 0.211, 0.002, 0.216, -0.425, 0.096, 0.000, 0.000, 0.014, 0.170, 0.228, -0.056, 0.108, 0.010, 0.010, 0.022, 0.830, -0.116
0.210, 0.221, 0.002, 0.226, -0.379, 0.096, 0.000, 0.000, 0.013, 0.170, 0.257, -0.011, 0.110, 0.012, 0.012, 0.023, 0.830, 0.563
0.220, 0.231, 0.002, 0.236, -0.364, 0.096, 0.000, 0.000, 0.013, 0.169, 0.263, -0.018, 0.111, 0.013, 0.013, 0.024, 0.831, -0.123
0.230, 0.241, 0.002, 0.246, -0.337, 0.096, 0.000, 0.000, 0.013, 0.168, 0.281, -0.000, 0.113, 0.014, 0.014, 0.025, 0.832, 0.197
0.240, 0.251, 0.002, 0.257, -0.319, 0.096, 0.000, 0.000, 0.012, 0.167, 0.291, 0.002, 0.114, 0.015, 0.015, 0.025, 0.833, 0.007
0.250, 0.261, 0.002, 0.267, -0.306, 0.096, 0.000, 0.000, 0.012, 0.167, 0.296, -0.004, 0.116, 0.016, 0.016, 0.026, 0.833, -0.100
0.260, 0.271, 0.002, 0.276, -0.368, 0.097, 0.000, 0.000, 0.012, 0.184, 0.207, -0.161, 0.117, 0.017, 0.017, 0.026, 0.816, -2.008
0.270, 0.281, 0.002, 0.287, -0.336, 0.097, 0.000, 0.000, 0.012, 0.186, 0.245, -0.119, 0.116, 0.016, 0.016, 0.024, 0.814, 0.361
0.280, 0.291, 0.002, 0.297, -0.314, 0.097, 0.000, 0.000, 0.012, 0.185, 0.268, -0.097, 0.119, 0.018, 0.018, 0.027, 0.815, 0.155
0.290, 0.301, 0.002, 0.308, -0.303, 0.097, 0.000, 0.000, 0.011, 0.184, 0.276, -0.099, 0.121, 0.021, 0.021, 0.029, 0.816, -0.138
0.300, 0.311, 0.002, 0.318, -0.282, 0.097, 0.000, 0.000, 0.011, 0.184, 0.302, -0.075, 0.124, 0.023, 0.023, 0.031, 0.816, 0.158
0.310, 0.321, 0.002, 0.328, -0.258, 0.097, 0.000, 0.000, 0.011, 0.183, 0.336, -0.041, 0.127, 0.026, 0.026, 0.033, 0.817, 0.259
0.320, 0.331, 0.002, 0.337, -0.318, 0.097, 0.001, 0.001, 0.011, 0.219, 0.192, -0.242, 0.125, 0.023, 0.023, 0.030, 0.781, -2.038
0.330, 0.341, 0.002, 0.876, 0.649, 0.118, 0.014, 0.014, 0.019, 0.019, 0.266, -0.211, 0.155, 0.054, 0.054, 0.062, 0.981, 0.336
0.340, 0.351, 0.003, 1.396, 1.083, 0.128, 0.024, 0.024, 0.028, 0.025, 0.356, -0.118, 0.147, 0.045, 0.045, 0.052, 0.975, 0.323
0.350, 0.361, 0.003, 1.314, 0.991, 0.128, 0.023, 0.023, 0.027, 0.047, 0.395, -0.083, 0.141, 0.039, 0.039, 0.045, 0.953, 0.109
0.360, 0.371, 0.003, 1.234, 0.899, 0.127, 0.022, 0.022, 0.026, 0.067, 0.411, -0.074, 0.136, 0.034, 0.034, 0.040, 0.933, -0.029
0.370, 0.381, 0.003, 1.160, 0.812, 0.126, 0.021, 0.021, 0.025, 0.086, 0.415, -0.078, 0.133, 0.030, 0.030, 0.036, 0.914, -0.123
0.380, 0.391, 0.003, 0.985, 0.602, 0.125, 0.020, 0.020, 0.024, 0.083, 0.255, -0.283, 0.130, 0.027, 0.027, 0.033, 0.917, -1.976
0.390, 0.401, 0.003, 0.983, 0.597, 0.126, 0.021, 0.021, 0.024, 0.105, 0.312, -0.226, 0.128, 0.024, 0.024, 0.030, 0.895, 0.294
0.400, 0.411, 0.003, 0.933, 0.533, 0.125, 0.020, 0.020, 0.024, 0.122, 0.326, -0.221, 0.126, 0.022, 0.022, 0.028, 0.878, -0.173
0.410, 0.421, 0.003, 0.916, 0.509, 0.124, 0.019, 0.019, 0.023, 0.141, 0.356, -0.195, 0.125, 0.021, 0.021, 0.026, 0.859, 0.072
0.420, 0.431, 0.003, 0.923, 0.515, 0.128, 0.023, 0.023, 0.027, 0.159, 0.397, -0.154, 0.123, 0.019, 0.019, 0.024, 0.841, 0.302
0.430, 0.441, 0.003, 0.952, 0.545, 0.127, 0.021, 0.021, 0.025, 0.163, 0.463, -0.080, 0.122, 0.018, 0.018, 0.023, 0.837, 0.792
0.440, 0.451, 0.003, 0.967, 0.562, 0.135, 0.029, 0.029, 0.033, 0.181, 0.502, -0.041, 0.121, 0.016, 0.016, 0.022, 0.819, 0.442
0.450, 0.461, 0.003, 0.969, 0.564, 0.139, 0.033, 0.033, 0.037, 0.197, 0.533, -0.010, 0.120, 0.015, 0.015, 0.021, 0.803, 0.370
0.460, 0.471, 0.003, 0.929, 0.518, 0.138, 0.032, 0.032, 0.036, 0.210, 0.544, -0.006, 0.120, 0.014, 0.014, 0.020, 0.790, 0.018
0.470, 0.481, 0.003, 0.841, 0.411, 0.134, 0.028, 0.028, 0.032, 0.215, 0.530, -0.037, 0.119, 0.014, 0.014, 0.019, 0.785, -0.532
0.480, 0.491, 0.003, 0.818, 0.379, 0.137, 0.030, 0.030, 0.034, 0.228, 0.538, -0.038, 0.118, 0.013, 0.013, 0.018, 0.772, -0.091
0.490, 0.501, 0.003, 0.852, 0.413, 0.134, 0.027, 0.027, 0.031, 0.229, 0.575, 0.004, 0.118, 0.012, 0.012, 0.018, 0.771, 0.651
0.500, 0.511, 0.003, 0.832, 0.385, 0.132, 0.025, 0.025, 0.029, 0.228, 0.588, 0.010, 0.117, 0.011, 0.011, 0.017, 0.772, 0.066
0.510, 0.521, 0.002, 0.845, 0.395, 0.130, 0.023, 0.023, 0.027, 0.228, 0.613, 0.035, 0.117, 0.011, 0.011, 0.016, 0.772, 0.428
0.520, 0.531, 0.002, 0.820, 0.360, 0.134, 0.027, 0.027, 0.031, 0.240, 0.614, 0.024, 0.117, 0.010, 0.010, 0.016, 0.760, -0.217
0.530, 0.541, 0.002, 0.787, 0.314, 0.132, 0.025, 0.025, 0.029, 0.237, 0.618, 0.017, 0.116, 0.010, 0.010, 0.015, 0.763, -0.161
0.540, 0.551, 0.002, 0.785, 0.305, 0.130, 0.023, 0.023, 0.027, 0.237, 0.632, 0.026, 0.116, 0.009, 0.009, 0.015, 0.763, 0.160
0.550, 0.561, 0.001, 0.777, 0.287, 0.129, 0.021, 0.021, 0.025, 0.236, 0.643, 0.029, 0.116, 0.009, 0.009, 0.015, 0.764, 0.042
0.560, 0.571, 0.001, 0.742, 0.236, 0.127, 0.019, 0.019, 0.024, 0.233, 0.640, 0.011, 0.115, 0.008, 0.008, 0.014, 0.767, -0.410
0.570, 0.581, 0.000, 0.740, 0.225, 0.126, 0.018, 0.018, 0.022, 0.233, 0.651, 0.014, 0.115, 0.008, 0.008, 0.014, 0.767, 0.038
0.580, 0.591, -0.000, 0.741, 0.217, 0.125, 0.017, 0.017, 0.021, 0.233, 0.662, 0.018, 0.115, 0.008, 0.008, 0.014, 0.767, 0.066
0.590, 0.601, -0.001, 0.874, 0.391, 0.114, 0.006, 0.006, 0.011, 0.019, 0.678, 0.047, 0.126, 0.019, 0.019, 0.024, 0.981, -0.311
0.600, 0.611, -0.001, 1.236, 0.785, 0.122, 0.013, 0.013, 0.017, 0.024, 0.697, 0.061, 0.125, 0.017, 0.017, 0.023, 0.976, 0.206
0.610, 0.621, -0.002, 1.210, 0.747, 0.122, 0.012, 0.012, 0.017, 0.047, 0.709, 0.066, 0.124, 0.016, 0.016, 0.022, 0.953, 0.098
0.620, 0.631, -0.002, 1.188, 0.714, 0.121, 0.012, 0.012, 0.016, 0.069, 0.718, 0.067, 0.124, 0.015, 0.015, 0.021, 0.931, 0.057
0.630, 0.641, -0.003, 1.209, 0.743, 0.128, 0.019, 0.019, 0.023, 0.090, 0.750, 0.100, 0.123, 0.014, 0.014, 0.020, 0.910, 0.538
0.640, 0.651, -0.004, 1.162, 0.679, 0.127, 0.016, 0.016, 0.021, 0.108, 0.750, 0.088, 0.122, 0.013, 0.013, 0.019, 0.892, -0.130
0.650, 0.661, -0.005, 1.151, 0.663, 0.126, 0.016, 0.016, 0.021, 0.127, 0.764, 0.096, 0.122, 0.012, 0.012, 0.018, 0.873, 0.193
0.660, 0.671, -0.005, 1.166, 0.682, 0.131, 0.021, 0.021, 0.026, 0.146, 0.792, 0.125, 0.121, 0.012, 0.012, 0.018, 0.854, 0.543
0.670, 0.681, -0.006, 1.142, 0.649, 0.130, 0.019, 0.019, 0.024, 0.162, 0.801, 0.126, 0.121, 0.011, 0.011, 0.017, 0.838, 0.107
0.680, 0.691, -0.007, 1.099, 0.590, 0.128, 0.017, 0.017, 0.021, 0.176, 0.798, 0.108, 0.120, 0.010, 0.010, 0.016, 0.824, -0.239
0.690, 0.701, -0.008, 1.047, 0.513, 0.126, 0.015, 0.015, 0.020, 0.189, 0.786, 0.074, 0.120, 0.010, 0.010, 0.016, 0.811, -0.568
0.700, 0.711, -0.009, 0.940, 0.362, 0.127, 0.016, 0.016, 0.021, 0.177, 0.731, -0.031, 0.120, 0.010, 0.010, 0.016, 0.823, -2.038
0.710, 0.721, -0.010, 0.957, 0.376, 0.126, 0.015, 0.015, 0.020, 0.177, 0.759, -0.002, 0.120, 0.009, 0.009, 0.016, 0.823, 0.515
0.720, 0.731, -0.011, 0.964, 0.376, 0.126, 0.014, 0.014, 0.019, 0.178, 0.778, 0.014, 0.120, 0.009, 0.009, 0.015, 0.822, 0.302
0.730, 0.741, -0.012, 0.985, 0.396, 0.125, 0.013, 0.013, 0.018, 0.178, 0.805, 0.046, 0.120, 0.008, 0.008, 0.015, 0.822, 0.641
0.740, 0.751, -0.013, 0.979, 0.377, 0.128, 0.016, 0.016, 0.021, 0.194, 0.809, 0.036, 0.119, 0.008, 0.008, 0.014, 0.806, -0.191
0.750, 0.761, -0.014, 0.975, 0.363, 0.131, 0.019, 0.019, 0.024, 0.208, 0.816, 0.031, 0.119, 0.008, 0.008, 0.014, 0.792, -0.079
0.760, 0.771, -0.015, 0.964, 0.340, 0.133, 0.021, 0.021, 0.026, 0.222, 0.822, 0.025, 0.119, 0.007, 0.007, 0.014, 0.778, -0.133
0.770, 0.781, -0.017, 0.972, 0.342, 0.132, 0.019, 0.019, 0.024, 0.222, 0.838, 0.038, 0.119, 0.007, 0.007, 0.013, 0.778, 0.310
0.780, 0.791, -0.018, 0.957, 0.314, 0.134, 0.021, 0.021, 0.026, 0.235, 0.843, 0.029, 0.119, 0.007, 0.007, 0.013, 0.765, -0.199
0.790, 0.801, -0.019, 0.977, 0.331, 0.133, 0.019, 0.019, 0.025, 0.235, 0.863, 0.049, 0.119, 0.006, 0.006, 0.013, 0.765, 0.481
0.800, 0.811, -0.020, 0.984, 0.331, 0.132, 0.018, 0.018, 0.023, 0.235, 0.877, 0.060, 0.118, 0.006, 0.006, 0.013, 0.765, 0.278
0.810, 0.821, -0.021, 0.999, 0.341, 0.131, 0.017, 0.017, 0.022, 0.235, 0.894, 0.076, 0.118, 0.006, 0.006, 0.012, 0.765, 0.424
0.820, 0.831, -0.022, 1.013, 0.351, 0.130, 0.016, 0.016, 0.021, 0.235, 0.910, 0.092, 0.118, 0.005, 0.005, 0.012, 0.765, 0.429
0.830, 0.841, -0.024, 1.001, 0.327, 0.133, 0.018, 0.018, 0.024, 0.248, 0.915, 0.081, 0.118, 0.005, 0.005, 0.012, 0.752, -0.222
0.840, 0.851, -0.025, 1.014, 0.335, 0.132, 0.017, 0.017, 0.023, 0.247, 0.929, 0.094, 0.118, 0.005, 0.005, 0.012, 0.753, 0.385
0.850, 0.861, -0.026, 1.030, 0.347, 0.131, 0.016, 0.016, 0.021, 0.247, 0.945, 0.109, 0.118, 0.004, 0.004, 0.012, 0.753, 0.460
0.860, 0.871, -0.028, 1.030, 0.337, 0.130, 0.015, 0.015, 0.020, 0.248, 0.955, 0.112, 0.118, 0.004, 0.004, 0.011, 0.752, 0.151
0.870, 0.881, -0.029, 1.052, 0.357, 0.130, 0.014, 0.014, 0.019, 0.248, 0.972, 0.132, 0.118, 0.004, 0.004, 0.011, 0.752, 0.586
0.880, 0.891, -0.031, 1.045, 0.341, 0.134, 0.018, 0.018, 0.024, 0.261, 0.979, 0.124, 0.118, 0.004, 0.004, 0.011, 0.739, -0.123
0.890, 0.901, -0.032, 0.991, 0.132, 0.118, 0.003, 0.003, 0.009, 0.019, 0.954, 0.077, 0.127, 0.012, 0.012, 0.019, 0.981, -1.965
0.900, 0.911, -0.033, 1.332, 0.670, 0.125, 0.009, 0.009, 0.014, 0.023, 0.965, 0.080, 0.126, 0.012, 0.012, 0.018, 0.977, 0.091
0.910, 0.921, -0.035, 1.330, 0.659, 0.125, 0.009, 0.009, 0.014, 0.046, 0.977, 0.084, 0.126, 0.011, 0.011, 0.018, 0.954, 0.136
0.920, 0.931, -0.037, 1.314, 0.626, 0.125, 0.008, 0.008, 0.014, 0.068, 0.983, 0.078, 0.126, 0.010, 0.010, 0.017, 0.932, -0.035
0.930, 0.941, -0.038, 1.293, 0.584, 0.125, 0.009, 0.009, 0.014, 0.088, 0.985, 0.064, 0.125, 0.010, 0.010, 0.017, 0.912, -0.184
0.940, 0.952, -0.040, 1.293, 0.577, 0.126, 0.009, 0.009, 0.014, 0.108, 0.997, 0.069, 0.125, 0.009, 0.009, 0.016, 0.892, 0.141
0.950, 0.962, -0.041, 1.295, 0.574, 0.126, 0.009, 0.009, 0.015, 0.127, 1.011, 0.077, 0.125, 0.009, 0.009, 0.016, 0.873, 0.207
0.960, 0.972, -0.043, 1.288, 0.554, 0.126, 0.008, 0.008, 0.014, 0.145, 1.020, 0.074, 0.125, 0.008, 0.008, 0.015, 0.855, 0.015
0.970, 0.982, -0.044, 1.280, 0.531, 0.125, 0.008, 0.008, 0.014, 0.162, 1.026, 0.068, 0.124, 0.008, 0.008, 0.015, 0.838, -0.063
0.980, 0.992, -0.046, 1.298, 0.556, 0.130, 0.012, 0.012, 0.018, 0.179, 1.050, 0.096, 0.124, 0.007, 0.007, 0.014, 0.821, 0.634
0.990, 1.002, -0.048, 1.275, 0.514, 0.129, 0.011, 0.011, 0.017, 0.194, 1.052, 0.081, 0.124, 0.007, 0.007, 0.014, 0.806, -0.238
1.000, 1.011, -0.049, 1.296, 0.541, 0.133, 0.015, 0.015, 0.021, 0.210, 1.075, 0.109, 0.124, 0.007, 0.007, 0.014, 0.790, 0.686
1.010, 1.021, -0.051, 1.294, 0.533, 0.133, 0.014, 0.014, 0.020, 0.225, 1.088, 0.116, 0.124, 0.006, 0.006, 0.013, 0.775, 0.251
1.020, 1.031, -0.053, 1.285, 0.513, 0.132, 0.014, 0.014, 0.019, 0.239, 1.097, 0.116, 0.124, 0.006, 0.006, 0.013, 0.761, 0.082
1.030, 1.041, -0.055, 1.281, 0.500, 0.132, 0.013, 0.013, 0.019, 0.253, 1.108, 0.118, 0.124, 0.006, 0.006, 0.013, 0.747, 0.147
1.040, 1.051, -0.056, 1.272, 0.480, 0.132, 0.013, 0.013, 0.019, 0.265, 1.116, 0.115, 0.123, 0.005, 0.005, 0.012, 0.735, 0.024
1.050, 1.061, -0.058, 1.273, 0.473, 0.132, 0.013, 0.013, 0.019, 0.278, 1.128, 0.119, 0.123, 0.005, 0.005, 0.012, 0.722, 0.195
1.060, 1.071, -0.060, 1.246, 0.421, 0.131, 0.012, 0.012, 0.018, 0.288, 1.128, 0.096, 0.123, 0.005, 0.005, 0.012, 0.712, -0.465
1.070, 1.081, -0.062, 1.224, 0.375, 0.131, 0.011, 0.011, 0.017, 0.298, 1.130, 0.074, 0.123, 0.004, 0.004, 0.012, 0.702, -0.478
1.080, 1.091, -0.064, 1.243, 0.395, 0.134, 0.014, 0.014, 0.020, 0.310, 1.146, 0.092, 0.123, 0.004, 0.004, 0.012, 0.690, 0.511
1.090, 1.101, -0.066, 1.254, 0.403, 0.136, 0.016, 0.016, 0.022, 0.321, 1.159, 0.102, 0.123, 0.004, 0.004, 0.011, 0.679, 0.354
1.100, 1.111, -0.068, 1.242, 0.376, 0.136, 0.015, 0.015, 0.021, 0.332, 1.167, 0.095, 0.123, 0.004, 0.004, 0.011, 0.668, -0.108
1.110, 1.121, -0.070, 1.239, 0.363, 0.136, 0.016, 0.016, 0.022, 0.342, 1.176, 0.094, 0.123, 0.004, 0.004, 0.011, 0.658, 0.054
1.120, 1.131, -0.071, 1.242, 0.357, 0.137, 0.016, 0.016, 0.022, 0.352, 1.187, 0.096, 0.123, 0.003, 0.003, 0.011, 0.648, 0.153
1.130, 1.141, -0.073, 1.266, 0.380, 0.136, 0.015, 0.015, 0.021, 0.353, 1.203, 0.116, 0.123, 0.003, 0.003, 0.011, 0.647, 0.642
1.140, 1.151, -0.075, 1.246, 0.341, 0.136, 0.015, 0.015, 0.021, 0.360, 1.209, 0.102, 0.123, 0.003, 0.003, 0.010, 0.640, -0.304
1.150, 1.161, -0.077, 1.219, 0.290, 0.136, 0.014, 0.014, 0.020, 0.367, 1.213, 0.081, 0.123, 0.003, 0.003, 0.010, 0.633, -0.527
1.160, 1.172, -0.079, 1.297, 0.374, 0.123, 0.002, 0.002, 0.009, 0.015, 1.213, 0.135, 0.142, 0.022, 0.022, 0.029, 0.985, -0.319
1.170, 1.181, -0.081, 1.703, 0.781, 0.136, 0.014, 0.014, 0.018, 0.024, 1.198, 0.101, 0.141, 0.020, 0.020, 0.027, 0.976, -0.249
1.180, 1.192, -0.083, 1.685, 0.752, 0.137, 0.014, 0.014, 0.018, 0.047, 1.195, 0.084, 0.140, 0.018, 0.018, 0.025, 0.953, -0.108
1.190, 1.202, -0.085, 1.692, 0.754, 0.136, 0.013, 0.013, 0.018, 0.047, 1.239, 0.132, 0.139, 0.017, 0.017, 0.023, 0.953, 0.691
1.200, 1.212, -0.088, 1.635, 0.671, 0.137, 0.014, 0.014, 0.019, 0.068, 1.218, 0.089, 0.138, 0.016, 0.016, 0.022, 0.932, -0.460
1.210, 1.222, -0.090, 1.656, 0.696, 0.148, 0.024, 0.024, 0.029, 0.089, 1.240, 0.106, 0.137, 0.015, 0.015, 0.021, 0.911, 0.331
1.220, 1.232, -0.092, 1.466, 0.459, 0.146, 0.022, 0.022, 0.027, 0.071, 1.156, -0.031, 0.138, 0.015, 0.015, 0.021, 0.929, -2.013
1.230, 1.242, -0.094, 1.453, 0.434, 0.144, 0.020, 0.020, 0.025, 0.071, 1.173, -0.022, 0.137, 0.014, 0.014, 0.020, 0.929, 0.123
1.240, 1.252, -0.096, 1.456, 0.421, 0.150, 0.025, 0.025, 0.030, 0.091, 1.178, -0.031, 0.136, 0.013, 0.013, 0.019, 0.909, -0.149
